Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
24.32,46.37,64.36,Đất cát,Khoai tây,13,8,10,DAP
27.82,58.73,41.49,Đất mùn,Khoai tây,11,4,17,20-20
29.29,73.05,60.5,Đất cát,Cây chè,12,0,14,17-17-17
33.05,59.1,34.65,Đất mùn,Cây chuối,4,7,27,28-28
30.4,60.08,37.04,Đất mùn,Khoai tây,41,2,0,10-26-26
26.8,53.34,39.36,Đất đỏ bazan,Cây chè,12,0,14,Urea
33.99,56.59,20.08,Đất cát,Cây bắp,15,0,35,14-35-14
22.1,47.1,47.6,Đất mùn,Các loại hạt (hạt mè, hạt  cải),18,1,27,20-20
31.57,49.29,48.02,Đất cát,Millets,20,0,20,17-17-17
37.51,57.76,60.62,Đất thịt tơi xốp,Cây lúa,9,6,32,10-26-26
30.49,61.62,43.88,Đất sét,Cây chuối,21,0,21,DAP
33.16,70.77,55.48,Đất cát,Cây chè,14,1,43,10-26-26
25.11,67.21,30.73,Đất sét,Khoai tây,7,0,17,10-26-26
32.74,60.15,33.03,Đất thịt tơi xốp,Cây chuối,6,0,32,Urea
27.57,60.24,46.64,Đất thịt tơi xốp,Khoai tây,9,10,19,17-17-17
22.71,50.4,40.46,Đất thịt tơi xốp,Các loại đậu,27,2,24,Urea
28.32,57.04,36.82,Đất thịt tơi xốp,Các loại đậu,36,2,0,DAP
38.64,60.03,32.44,Đất cát,Cây bông,38,3,0,28-28
30.56,52.13,44.67,Đất sét,Các loại đậu,20,0,16,10-26-26
27.2,46.67,31.41,Đất sét,Cây bông,9,0,17,10-26-26
29.09,44.8,44.98,Đất thịt tơi xốp,Millets,31,0,0,17-17-17
27.56,50.27,33.38,Đất thịt tơi xốp,Cây bắp,9,17,17,20-20
29.91,71.44,52.85,Đất mùn,Millets,5,23,25,Urea
30.04,59.31,23.46,Đất thịt tơi xốp,Cây chuối,37,2,0,Urea
40.0,70.46,49.59,Đất thịt tơi xốp,Cây bông,11,20,17,DAP
31.02,63.58,48.47,Đất mùn,Cây chè,5,0,14,DAP
38.72,62.6,32.93,Đất sét,Cây bắp,14,0,41,10-26-26
30.61,64.43,45.47,Đất đỏ bazan,Cây bông,25,4,19,10-26-26
30.45,47.88,24.31,Đất đỏ bazan,Millets,46,3,0,20-20
28.73,61.1,60.49,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),8,11,11,17-17-17
28.37,51.61,45.94,Đất đỏ bazan,Cây lúa,4,7,30,20-20
25.09,43.46,52.01,Đất thịt tơi xốp,Cây mía,11,0,8,14-35-14
26.06,45.12,29.83,Đất sét,Các loại đậu,9,17,19,28-28
27.7,52.81,45.3,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),8,20,14,10-26-26
33.17,57.64,31.57,Đất đỏ bazan,Cây chuối,18,2,34,Urea
26.6,55.39,57.23,Đất đỏ bazan,Cây lúa,34,0,1,17-17-17
24.5,53.2,40.47,Đất cát,Cây mía,6,18,18,DAP
29.08,60.86,42.96,Đất mùn,Cây chuối,42,0,0,28-28
34.13,51.37,63.68,Đất sét,Các loại đậu,6,14,29,10-26-26
25.24,50.51,43.13,Đất sét,Cây đậu phộng (Lạc),11,0,12,14-35-14
23.91,49.16,24.07,Đất thịt tơi xốp,Cây mía,4,6,28,17-17-17
27.47,58.55,35.02,Đất mùn,Các loại hạt (hạt mè, hạt  cải),9,22,11,28-28
26.71,53.04,48.29,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),37,0,0,28-28
34.59,63.22,42.17,Đất sét,Cây bắp,14,0,41,28-28
25.82,49.88,37.06,Đất thịt tơi xốp,Các loại đậu,27,0,18,14-35-14
32.62,66.69,34.48,Đất mùn,Khoai tây,23,2,18,DAP
36.46,69.63,49.78,Đất cát,Millets,11,2,8,14-35-14
28.63,48.69,39.09,Đất đỏ bazan,Cây mía,40,0,1,20-20
31.48,74.48,40.94,Đất đỏ bazan,Các loại đậu,21,0,24,DAP
30.1,61.63,36.49,Đất thịt tơi xốp,Cây bông,12,2,28,DAP
28.57,50.92,24.51,Đất sét,Khoai tây,7,10,25,20-20
24.06,52.41,28.87,Đất thịt tơi xốp,Cây chè,27,3,18,10-26-26
32.76,50.53,26.65,Đất cát,Cây chè,17,4,32,14-35-14
32.02,56.24,36.81,Đất đỏ bazan,Cây bắp,33,1,0,DAP
27.39,68.54,31.22,Đất cát,Cây bông,13,0,40,Urea
28.17,44.52,37.4,Đất cát,Cây bông,27,4,15,DAP
39.6,57.34,40.13,Đất cát,Cây lúa,11,0,36,DAP
27.83,67.66,56.62,Đất cát,Cây đậu phộng (Lạc),14,14,19,10-26-26
26.0,54.8,54.3,Đất đỏ bazan,Cây bông,7,6,30,14-35-14
27.72,53.82,38.47,Đất sét,Cây chè,40,1,0,10-26-26
26.97,44.41,51.42,Đất mùn,Millets,6,21,14,DAP
34.47,63.73,36.79,Đất đỏ bazan,Cây mía,14,0,35,20-20
39.41,72.15,42.56,Đất thịt tơi xốp,Millets,8,17,16,20-20
35.0,63.21,33.69,Đất đỏ bazan,Các loại đậu,6,15,18,DAP
33.33,65.37,31.42,Đất thịt tơi xốp,Cây mía,39,0,4,10-26-26
37.4,66.12,61.2,Đất mùn,Millets,23,0,22,17-17-17
21.33,59.53,34.34,Đất đỏ bazan,Các loại đậu,11,0,17,28-28
31.46,62.0,46.01,Đất thịt tơi xốp,Cây đậu phộng (Lạc),9,13,17,Urea
33.94,65.0,36.07,Đất đỏ bazan,Cây mía,44,0,4,10-26-26
31.36,59.58,69.23,Đất cát,Cây bắp,16,0,34,20-20
26.24,43.51,41.0,Đất đỏ bazan,Cây mía,25,4,23,20-20
37.57,60.17,47.52,Đất sét,Cây lúa,8,13,14,14-35-14
31.62,67.35,40.08,Đất mùn,Cây bông,12,16,11,DAP
32.76,52.66,70.0,Đất sét,Cây chè,18,4,30,20-20
33.93,52.27,42.0,Đất sét,Cây chuối,15,0,37,28-28
40.0,71.21,45.73,Đất sét,Cây mía,38,0,2,DAP
33.55,59.39,30.38,Đất sét,Cây bắp,14,0,34,17-17-17
31.97,58.12,24.71,Đất cát,Cây đậu phộng (Lạc),25,1,19,Urea
37.0,55.83,42.57,Đất thịt tơi xốp,Cây chè,23,0,18,10-26-26
22.38,50.14,29.26,Đất đỏ bazan,Khoai tây,17,3,44,Urea
29.83,52.91,34.01,Đất cát,Cây chuối,11,4,9,20-20
34.6,57.76,33.56,Đất cát,Cây chuối,18,0,42,Urea
24.63,50.31,63.27,Đất cát,Cây mía,36,0,0,17-17-17
28.46,54.38,40.69,Đất mùn,Cây bông,22,0,25,14-35-14
34.16,69.55,53.12,Đất sét,Cây mía,5,6,23,28-28
28.72,55.54,27.69,Đất cát,Cây mía,39,0,3,28-28
34.75,56.36,27.64,Đất thịt tơi xốp,Cây bông,3,16,21,Urea
27.34,54.86,36.42,Đất sét,Cây bông,28,3,21,20-20
31.48,49.9,41.72,Đất cát,Cây chuối,38,0,0,17-17-17
32.2,53.44,28.81,Đất cát,Cây bắp,12,1,15,28-28
32.88,64.12,33.49,Đất đỏ bazan,Khoai tây,9,0,36,Urea
27.04,49.54,35.64,Đất mùn,Cây bông,13,0,12,28-28
34.58,65.76,56.38,Đất cát,Millets,18,4,40,17-17-17
32.86,71.74,67.98,Đất sét,Cây bông,15,13,19,28-28
29.02,43.2,31.33,Đất cát,Cây đậu phộng (Lạc),34,0,4,Urea
35.62,63.55,49.96,Đất sét,Cây chè,13,2,36,Urea
26.47,64.77,23.03,Đất đỏ bazan,Millets,8,20,12,Urea
30.32,69.9,51.72,Đất thịt tơi xốp,Cây mía,5,6,29,10-26-26
37.98,63.73,31.31,Đất mùn,Cây chè,13,4,37,14-35-14
24.99,55.26,37.78,Đất sét,Các loại hạt (hạt mè, hạt  cải),9,18,13,DAP
27.03,63.04,37.86,Đất cát,Cây bắp,28,0,22,17-17-17
27.0,44.44,50.65,Đất cát,Cây chuối,25,0,14,28-28
22.74,59.33,60.29,Đất cát,Cây bông,14,0,4,DAP
33.12,67.93,44.16,Đất cát,Cây lúa,16,18,15,10-26-26
28.82,49.32,54.64,Đất thịt tơi xốp,Cây lúa,14,1,39,10-26-26
26.84,60.73,44.94,Đất sét,Cây chuối,36,0,0,17-17-17
33.36,58.08,48.3,Đất thịt tơi xốp,Cây chè,9,14,17,17-17-17
26.54,64.11,37.2,Đất cát,Cây chè,8,9,34,14-35-14
24.72,63.9,39.65,Đất cát,Các loại đậu,15,21,11,20-20
23.56,60.5,36.73,Đất mùn,Millets,9,0,5,20-20
30.38,63.85,24.8,Đất đỏ bazan,Cây mía,11,14,16,10-26-26
28.1,59.34,39.97,Đất mùn,Cây mía,4,18,16,17-17-17
27.21,55.78,28.17,Đất đỏ bazan,Khoai tây,7,6,27,Urea
34.83,66.32,48.03,Đất thịt tơi xốp,Các loại đậu,18,0,21,Urea
27.7,55.91,25.34,Đất mùn,Millets,38,0,0,10-26-26
24.39,46.09,36.57,Đất thịt tơi xốp,Cây bông,26,4,26,10-26-26
36.99,77.28,25.49,Đất thịt tơi xốp,Cây chuối,9,0,37,10-26-26
32.44,66.7,44.68,Đất thịt tơi xốp,Cây mía,6,2,14,14-35-14
34.35,65.77,49.74,Đất sét,Các loại đậu,22,1,20,28-28
31.54,64.72,32.88,Đất mùn,Cây lúa,6,10,27,28-28
31.63,63.91,42.19,Đất đỏ bazan,Cây chuối,40,4,1,10-26-26
32.04,75.94,20.1,Đất thịt tơi xốp,Cây chuối,8,6,27,10-26-26
28.35,58.1,36.8,Đất mùn,Khoai tây,34,4,0,28-28
30.62,58.67,46.57,Đất cát,Cây chuối,14,0,9,20-20
25.71,43.52,40.7,Đất mùn,Các loại hạt (hạt mè, hạt  cải),15,0,34,Urea
33.22,60.99,43.26,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),37,0,3,Urea
29.92,50.28,36.3,Đất sét,Khoai tây,32,0,2,Urea
26.25,53.05,28.22,Đất cát,Cây mía,7,3,9,Urea
27.4,59.79,36.45,Đất mùn,Cây lúa,12,0,11,10-26-26
39.29,62.84,52.03,Đất đỏ bazan,Millets,3,7,32,17-17-17
27.21,58.5,64.74,Đất thịt tơi xốp,Các loại đậu,13,4,31,14-35-14
28.88,60.38,31.01,Đất đỏ bazan,Cây chuối,12,0,40,14-35-14
26.97,51.01,56.59,Đất mùn,Các loại hạt (hạt mè, hạt  cải),14,4,11,10-26-26
30.38,63.18,56.23,Đất mùn,Cây chè,12,11,26,14-35-14
36.01,67.22,35.57,Đất đỏ bazan,Cây chè,35,0,0,DAP
33.67,56.87,39.33,Đất cát,Các loại hạt (hạt mè, hạt  cải),25,0,23,20-20
37.68,54.79,33.81,Đất cát,Cây mía,15,0,45,Urea
22.12,45.25,38.99,Đất đỏ bazan,Cây chè,7,12,19,17-17-17
32.18,53.93,42.41,Đất sét,Cây chuối,16,0,14,14-35-14
33.87,55.06,65.59,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),11,0,9,Urea
29.63,72.87,59.15,Đất sét,Cây lúa,8,11,28,Urea
24.32,45.16,50.1,Đất cát,Cây lúa,9,3,38,DAP
27.86,59.09,26.75,Đất thịt tơi xốp,Cây lúa,4,20,24,10-26-26
25.48,58.52,38.7,Đất sét,Cây bông,14,2,31,28-28
37.88,62.19,32.88,Đất mùn,Cây lúa,7,0,36,DAP
32.84,55.64,38.3,Đất thịt tơi xốp,Các loại đậu,33,4,3,28-28
29.85,63.07,35.41,Đất cát,Các loại đậu,9,2,36,DAP
24.47,48.15,50.29,Đất sét,Các loại đậu,18,0,19,20-20
25.43,56.68,51.55,Đất đỏ bazan,Cây chuối,24,0,14,14-35-14
32.52,76.7,58.47,Đất cát,Cây chè,18,0,42,14-35-14
22.93,53.13,31.62,Đất đỏ bazan,Cây chuối,35,0,0,Urea
27.23,57.59,62.86,Đất mùn,Cây lúa,13,7,26,Urea
34.29,77.99,23.79,Đất mùn,Cây lúa,8,1,11,10-26-26
35.01,59.29,60.12,Đất mùn,Các loại hạt (hạt mè, hạt  cải),4,10,29,14-35-14
28.79,50.73,37.84,Đất thịt tơi xốp,Khoai tây,30,1,2,10-26-26
25.3,56.4,43.77,Đất thịt tơi xốp,Khoai tây,20,3,22,DAP
29.81,61.85,63.84,Đất sét,Cây bắp,12,10,33,10-26-26
35.87,58.52,45.11,Đất mùn,Cây bông,15,14,14,28-28
21.58,47.1,30.17,Đất cát,Cây lúa,35,0,0,Urea
34.09,58.05,39.69,Đất sét,Các loại đậu,6,1,5,20-20
26.72,58.52,62.69,Đất sét,Cây lúa,11,3,12,Urea
22.04,58.49,29.03,Đất mùn,Khoai tây,8,19,17,14-35-14
22.5,51.88,36.58,Đất mùn,Millets,41,0,2,10-26-26
38.05,71.56,50.94,Đất sét,Khoai tây,11,9,15,10-26-26
28.21,59.97,54.67,Đất đỏ bazan,Cây chè,6,2,5,DAP
35.11,69.12,38.09,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),7,4,24,DAP
33.34,55.54,24.95,Đất mùn,Millets,18,0,22,10-26-26
28.36,53.52,39.93,Đất cát,Cây đậu phộng (Lạc),22,0,20,28-28
30.1,74.95,61.83,Đất cát,Cây mía,20,2,22,Urea
28.07,60.67,37.38,Đất sét,Cây chuối,5,8,27,20-20
27.75,63.56,36.82,Đất thịt tơi xốp,Cây chè,14,4,8,DAP
30.96,49.06,48.58,Đất đỏ bazan,Cây bắp,20,1,23,10-26-26
34.57,67.12,53.8,Đất mùn,Cây đậu phộng (Lạc),11,9,32,Urea
24.58,66.09,47.42,Đất sét,Millets,22,0,25,Urea
25.28,48.9,53.75,Đất mùn,Millets,27,4,22,10-26-26
21.29,52.95,54.28,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),15,3,12,28-28
34.65,67.45,27.77,Đất sét,Các loại đậu,13,3,37,DAP
32.71,63.72,42.47,Đất đỏ bazan,Cây đậu phộng (Lạc),41,0,0,DAP
31.56,58.38,47.62,Đất đỏ bazan,Cây bắp,44,0,4,10-26-26
29.88,57.23,30.93,Đất đỏ bazan,Cây bắp,36,2,0,DAP
29.61,74.1,58.36,Đất sét,Cây chè,40,0,1,10-26-26
27.26,59.75,46.54,Đất thịt tơi xốp,Cây mía,24,0,25,28-28
31.1,59.38,64.58,Đất thịt tơi xốp,Millets,20,0,20,20-20
27.62,42.65,34.2,Đất đỏ bazan,Khoai tây,19,13,15,DAP
23.39,51.7,38.58,Đất cát,Cây mía,17,0,40,Urea
30.76,65.37,56.76,Đất thịt tơi xốp,Cây chuối,8,0,41,14-35-14
27.59,52.68,22.3,Đất thịt tơi xốp,Cây chè,16,1,43,17-17-17
29.22,56.15,58.3,Đất sét,Cây lúa,7,0,14,17-17-17
29.0,51.21,32.58,Đất cát,Cây đậu phộng (Lạc),12,0,14,Urea
29.99,59.24,41.71,Đất mùn,Cây lúa,12,4,12,Urea
30.55,55.03,34.97,Đất cát,Cây mía,3,19,13,17-17-17
28.25,51.77,37.97,Đất mùn,Cây mía,25,0,26,10-26-26
21.43,41.07,57.57,Đất đỏ bazan,Cây chè,12,1,5,14-35-14
22.87,46.84,31.51,Đất cát,Các loại hạt (hạt mè, hạt  cải),22,0,19,20-20
37.21,59.96,69.61,Đất mùn,Cây lúa,24,3,15,10-26-26
32.81,69.92,24.3,Đất sét,Các loại đậu,8,11,29,DAP
26.37,67.22,61.02,Đất thịt tơi xốp,Cây chuối,10,0,39,20-20
33.72,60.97,44.56,Đất cát,Cây chuối,8,12,20,20-20
24.53,55.6,43.85,Đất thịt tơi xốp,Cây đậu phộng (Lạc),12,5,27,10-26-26
25.84,58.46,68.74,Đất mùn,Cây chè,6,9,33,20-20
20.28,44.28,64.04,Đất thịt tơi xốp,Cây bắp,33,4,0,17-17-17
32.16,62.49,27.24,Đất thịt tơi xốp,Cây bông,12,0,36,Urea
23.79,54.8,34.58,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),46,3,0,17-17-17
27.6,61.91,38.15,Đất cát,Các loại hạt (hạt mè, hạt  cải),22,0,22,DAP
38.17,72.1,28.01,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),10,0,34,28-28
27.77,55.5,48.92,Đất đỏ bazan,Cây chuối,12,12,24,20-20
30.42,47.39,30.58,Đất sét,Cây mía,9,15,22,28-28
32.29,54.87,41.39,Đất sét,Các loại đậu,26,3,19,DAP
32.93,56.43,53.21,Đất thịt tơi xốp,Khoai tây,8,8,34,28-28
22.42,43.59,46.16,Đất cát,Các loại đậu,1,23,15,28-28
23.83,55.37,70.0,Đất sét,Cây bông,40,0,0,Urea
29.0,67.64,61.06,Đất thịt tơi xốp,Cây mía,18,1,36,28-28
24.87,60.88,70.0,Đất thịt tơi xốp,Cây bông,18,0,39,28-28
40.0,78.73,39.93,Đất đỏ bazan,Cây mía,11,8,31,17-17-17
26.64,60.11,29.46,Đất mùn,Cây bắp,38,0,3,14-35-14
28.5,54.54,57.79,Đất mùn,Cây chè,9,10,32,Urea
25.4,49.86,56.53,Đất thịt tơi xốp,Cây bắp,35,0,0,20-20
26.35,59.75,53.03,Đất mùn,Cây bông,14,0,39,Urea
30.08,70.31,42.74,Đất cát,Các loại đậu,6,0,30,10-26-26
32.45,71.13,36.11,Đất cát,Cây đậu phộng (Lạc),10,0,35,28-28
26.64,54.15,42.1,Đất sét,Các loại hạt (hạt mè, hạt  cải),41,3,0,10-26-26
26.97,51.74,34.74,Đất đỏ bazan,Cây bắp,35,0,3,Urea
30.48,61.59,24.88,Đất mùn,Cây đậu phộng (Lạc),9,18,16,Urea
28.25,54.87,56.78,Đất đỏ bazan,Khoai tây,5,6,24,20-20
27.53,40.07,31.84,Đất cát,Các loại đậu,14,10,15,28-28
39.78,63.55,29.54,Đất sét,Các loại đậu,6,7,29,17-17-17
32.23,74.54,32.4,Đất cát,Cây chuối,7,3,32,Urea
29.54,68.62,31.48,Đất đỏ bazan,Các loại đậu,39,0,2,17-17-17
28.58,50.54,54.24,Đất cát,Cây bông,8,7,26,14-35-14
32.26,74.11,50.32,Đất sét,Cây chè,44,0,0,DAP
33.95,50.1,43.41,Đất sét,Cây bắp,10,0,11,20-20
27.46,56.08,46.59,Đất đỏ bazan,Cây chuối,14,11,33,Urea
28.55,51.94,70.0,Đất sét,Millets,31,3,3,14-35-14
31.04,62.08,37.18,Đất thịt tơi xốp,Cây lúa,25,2,23,Urea
35.4,62.35,43.09,Đất cát,Khoai tây,10,12,14,14-35-14
30.35,64.59,65.36,Đất mùn,Cây bắp,5,8,28,28-28
23.84,40.24,61.13,Đất cát,Cây chuối,12,3,5,14-35-14
31.09,60.88,24.64,Đất cát,Cây bông,17,0,16,Urea
32.89,59.55,40.12,Đất cát,Cây lúa,41,0,0,28-28
35.21,59.99,52.74,Đất mùn,Cây lúa,12,12,12,28-28
25.58,52.45,68.83,Đất thịt tơi xốp,Millets,42,0,0,Urea
25.2,53.17,48.13,Đất mùn,Cây lúa,6,2,9,28-28
27.49,58.98,48.37,Đất đỏ bazan,Cây chuối,11,8,31,17-17-17
32.08,71.52,31.79,Đất thịt tơi xốp,Cây bắp,24,0,27,DAP
26.85,59.85,50.57,Đất đỏ bazan,Cây bắp,10,12,29,20-20
30.72,67.49,51.07,Đất đỏ bazan,Các loại đậu,11,1,39,17-17-17
31.74,69.49,64.58,Đất sét,Millets,6,2,34,10-26-26
39.11,68.35,24.92,Đất cát,Khoai tây,7,4,36,17-17-17
28.91,63.15,33.04,Đất đỏ bazan,Các loại đậu,9,3,41,17-17-17
27.52,67.88,39.25,Đất thịt tơi xốp,Cây chè,37,0,0,14-35-14
25.41,59.6,47.88,Đất mùn,Cây đậu phộng (Lạc),25,0,22,17-17-17
32.18,68.67,33.89,Đất đỏ bazan,Cây chuối,36,2,0,10-26-26
26.93,61.89,55.88,Đất mùn,Cây chuối,8,11,13,20-20
34.46,54.47,58.14,Đất mùn,Cây mía,8,10,10,20-20
37.11,57.52,59.83,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),37,0,0,28-28
25.4,51.85,40.41,Đất sét,Cây đậu phộng (Lạc),17,0,20,10-26-26
23.08,56.85,34.73,Đất đỏ bazan,Khoai tây,33,0,1,10-26-26
29.05,51.18,54.12,Đất thịt tơi xốp,Millets,12,4,14,17-17-17
30.88,62.0,46.07,Đất đỏ bazan,Các loại đậu,45,0,0,Urea
36.5,67.29,49.74,Đất mùn,Cây lúa,25,0,18,20-20
35.86,73.75,44.57,Đất mùn,Khoai tây,43,2,0,10-26-26
26.9,58.33,26.84,Đất thịt tơi xốp,Cây chè,10,10,30,28-28
29.43,42.85,61.97,Đất sét,Cây chuối,34,0,0,10-26-26
23.2,42.49,28.19,Đất mùn,Cây bông,11,0,38,28-28
37.57,63.17,70.0,Đất mùn,Cây bắp,20,0,19,20-20
31.68,62.82,43.85,Đất mùn,Cây mía,18,1,15,20-20
31.14,61.64,50.47,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),19,2,18,28-28
24.57,61.8,37.23,Đất mùn,Cây chuối,11,0,14,20-20
28.82,61.83,41.27,Đất đỏ bazan,Cây chè,8,5,27,14-35-14
34.14,52.29,37.41,Đất đỏ bazan,Cây đậu phộng (Lạc),44,0,0,Urea
32.65,70.55,41.48,Đất sét,Cây chuối,37,0,0,DAP
32.84,66.23,49.59,Đất thịt tơi xốp,Khoai tây,1,19,22,14-35-14
29.04,61.31,47.24,Đất mùn,Các loại hạt (hạt mè, hạt  cải),25,3,18,DAP
32.43,58.32,61.02,Đất cát,Cây chuối,36,1,0,14-35-14
34.77,69.36,44.88,Đất sét,Khoai tây,36,0,0,14-35-14
29.15,57.25,55.55,Đất sét,Cây mía,21,0,16,28-28
39.99,72.77,49.75,Đất cát,Cây lúa,9,0,32,Urea
32.34,52.54,32.24,Đất thịt tơi xốp,Cây lúa,7,0,13,17-17-17
35.63,59.21,51.58,Đất mùn,Cây mía,40,0,0,20-20
34.29,63.96,28.02,Đất mùn,Cây bông,1,20,20,DAP
24.99,51.26,34.71,Đất cát,Khoai tây,6,3,29,20-20
25.09,62.93,34.08,Đất thịt tơi xốp,Millets,16,0,38,20-20
29.11,56.91,62.25,Đất thịt tơi xốp,Khoai tây,26,3,24,10-26-26
30.58,61.29,60.2,Đất thịt tơi xốp,Cây chè,5,3,32,14-35-14
24.25,57.38,30.23,Đất cát,Cây lúa,21,1,18,10-26-26
24.2,55.48,57.9,Đất thịt tơi xốp,Cây đậu phộng (Lạc),14,0,37,DAP
20.69,57.12,59.85,Đất cát,Cây chè,13,2,9,10-26-26
27.56,67.78,36.61,Đất đỏ bazan,Millets,10,11,28,10-26-26
21.97,48.06,43.61,Đất mùn,Cây bông,27,0,17,Urea
36.42,59.37,37.49,Đất đỏ bazan,Cây lúa,22,0,15,17-17-17
33.72,57.94,36.36,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),16,0,38,DAP
36.86,66.97,28.44,Đất sét,Khoai tây,14,0,36,17-17-17
20.76,48.98,63.92,Đất thịt tơi xốp,Cây chè,12,16,10,20-20
35.38,56.76,21.51,Đất thịt tơi xốp,Millets,37,0,0,20-20
28.96,64.48,27.52,Đất sét,Các loại hạt (hạt mè, hạt  cải),14,15,12,14-35-14
28.62,45.89,61.45,Đất cát,Cây bông,9,2,7,Urea
32.64,66.3,39.89,Đất thịt tơi xốp,Khoai tây,14,20,17,20-20
35.16,73.41,48.63,Đất sét,Cây lúa,13,17,18,DAP
23.55,54.07,32.68,Đất mùn,Các loại đậu,16,2,17,Urea
27.06,59.18,59.42,Đất thịt tơi xốp,Cây chè,9,1,4,10-26-26
22.0,57.32,45.85,Đất cát,Cây chè,5,17,18,28-28
31.75,57.58,30.58,Đất sét,Cây lúa,0,19,18,14-35-14
29.11,60.77,61.25,Đất đỏ bazan,Cây mía,10,0,41,28-28
28.85,63.24,39.74,Đất đỏ bazan,Các loại hạt (hạt mè, hạt  cải),27,0,19,28-28
30.29,53.7,25.09,Đất mùn,Cây chuối,4,4,26,DAP
33.04,63.52,47.86,Đất thịt tơi xốp,Cây lúa,7,0,8,Urea
21.37,53.85,26.22,Đất cát,Khoai tây,4,17,17,DAP
34.88,62.36,57.79,Đất sét,Các loại đậu,36,0,0,20-20
27.81,66.3,59.63,Đất sét,Cây bông,18,1,35,Urea
26.02,65.02,48.03,Đất mùn,Cây đậu phộng (Lạc),7,9,15,Urea
24.9,59.13,55.71,Đất mùn,Cây chè,6,0,12,DAP
39.86,74.47,42.82,Đất đỏ bazan,Cây đậu phộng (Lạc),9,10,29,10-26-26
34.01,55.99,29.3,Đất cát,Cây chuối,24,0,24,28-28
32.69,57.68,48.14,Đất mùn,Cây lúa,39,0,0,10-26-26
31.99,47.84,39.57,Đất thịt tơi xốp,Cây bắp,40,2,1,17-17-17
39.59,72.27,42.36,Đất cát,Cây chuối,43,0,0,DAP
29.71,48.75,26.24,Đất mùn,Cây chè,33,1,0,Urea
32.0,72.09,42.61,Đất mùn,Millets,22,0,22,28-28
39.03,74.51,65.94,Đất mùn,Cây chuối,18,0,37,10-26-26
39.83,65.33,33.3,Đất cát,Cây bông,9,0,10,10-26-26
30.53,70.52,56.87,Đất cát,Khoai tây,8,13,25,17-17-17
37.44,60.97,52.15,Đất đỏ bazan,Cây chuối,4,12,31,17-17-17
25.65,56.93,32.12,Đất sét,Cây mía,40,3,0,Urea
28.01,69.54,20.78,Đất mùn,Cây lúa,37,3,0,10-26-26
27.33,52.91,29.81,Đất mùn,Cây bắp,16,4,40,Urea
27.0,54.79,41.03,Đất mùn,Cây chè,41,0,2,28-28
28.27,45.54,63.35,Đất mùn,Millets,34,0,4,10-26-26
39.37,73.58,47.49,Đất cát,Cây đậu phộng (Lạc),44,0,4,14-35-14
29.14,54.24,24.55,Đất thịt tơi xốp,Các loại hạt (hạt mè, hạt  cải),40,1,2,DAP
31.76,43.24,56.29,Đất sét,Cây đậu phộng (Lạc),10,4,18,20-20
27.27,59.89,20.0,Đất cát,Cây chè,11,0,36,10-26-26
24.0,49.08,66.12,Đất đỏ bazan,Millets,10,2,9,Urea
34.15,67.47,27.11,Đất thịt tơi xốp,Millets,14,3,34,10-26-26
28.67,58.79,59.0,Đất cát,Các loại đậu,35,0,4,10-26-26
30.11,63.4,62.56,Đất cát,Các loại hạt (hạt mè, hạt  cải),10,9,13,20-20
38.97,55.72,35.47,Đất thịt tơi xốp,Cây chè,4,19,21,17-17-17
32.02,60.85,31.09,Đất thịt tơi xốp,Cây đậu phộng (Lạc),33,4,1,28-28
28.02,66.84,58.92,Đất cát,Cây lúa,5,12,33,Urea
30.66,52.06,46.15,Đất thịt tơi xốp,Cây bông,21,4,15,10-26-26
27.05,58.49,39.27,Đất cát,Khoai tây,9,2,15,28-28
28.21,57.07,40.54,Đất cát,Cây lúa,38,1,4,17-17-17
25.6,45.0,55.92,Đất đỏ bazan,Cây bông,10,0,17,28-28
29.75,61.63,34.96,Đất thịt tơi xốp,Cây chè,17,0,31,14-35-14
35.91,52.46,56.61,Đất cát,Cây chè,14,16,13,28-28
23.45,51.03,44.45,Đất thịt tơi xốp,Các loại đậu,36,2,0,DAP
35.86,70.31,54.4,Đất sét,Khoai tây,40,3,1,17-17-17
29.26,71.92,44.23,Đất sét,Các loại đậu,39,4,0,20-20
35.79,66.77,34.39,Đất mùn,Cây đậu phộng (Lạc),9,0,14,14-35-14
26.49,47.23,30.23,Đất đỏ bazan,Cây đậu phộng (Lạc),17,1,15,DAP
25.05,57.08,55.46,Đất sét,Cây chè,10,0,41,20-20
32.42,54.71,33.03,Đất cát,Cây lúa,13,3,37,Urea
39.85,60.31,29.29,Đất cát,Cây bông,6,9,33,10-26-26
